TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_NAME;COLLATION_NAME;COLUMN_TYPE;COLUMN_KEY;EXTRA;PRIVILEGES;COLUMN_COMMENT;GENERATION_EXPRESSION;SRS_ID
def;performance_schema;events_waits_current;FLAGS;19;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;INDEX_NAME;12;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;NESTING_EVENT_ID;15;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;NESTING_EVENT_TYPE;16;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;NUMBER_OF_BYTES;18;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;OBJECT_INSTANCE_BEGIN;14;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;OBJECT_NAME;11;NULL;YES;varchar;512;2048;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(512);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;OBJECT_SCHEMA;10;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;OBJECT_TYPE;13;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;OPERATION;17;NULL;NO;varchar;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(32);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;SOURCE;5;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;SPINS;9;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;TIMER_END;7;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;TIMER_START;6;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_current;TIMER_WAIT;8;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;END_EVENT_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;EVENT_ID;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;EVENT_NAME;4;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;FLAGS;19;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;INDEX_NAME;12;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;NESTING_EVENT_ID;15;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;NESTING_EVENT_TYPE;16;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;NUMBER_OF_BYTES;18;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;OBJECT_INSTANCE_BEGIN;14;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;OBJECT_NAME;11;NULL;YES;varchar;512;2048;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(512);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;OBJECT_SCHEMA;10;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;OBJECT_TYPE;13;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;OPERATION;17;NULL;NO;varchar;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(32);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;SOURCE;5;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;SPINS;9;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;TIMER_END;7;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;TIMER_START;6;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history;TIMER_WAIT;8;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;END_EVENT_ID;3;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;EVENT_ID;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;EVENT_NAME;4;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;FLAGS;19;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;INDEX_NAME;12;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;NESTING_EVENT_ID;15;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;NESTING_EVENT_TYPE;16;NULL;YES;enum;11;44;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;enum('TRANSACTION','STATEMENT','STAGE','WAIT');;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;NUMBER_OF_BYTES;18;NULL;YES;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;OBJECT_INSTANCE_BEGIN;14;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;OBJECT_NAME;11;NULL;YES;varchar;512;2048;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(512);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;OBJECT_SCHEMA;10;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;OBJECT_TYPE;13;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;OPERATION;17;NULL;NO;varchar;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(32);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;SOURCE;5;NULL;YES;varchar;64;256;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(64);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;SPINS;9;NULL;YES;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;TIMER_END;7;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;TIMER_START;6;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_history_long;TIMER_WAIT;8;NULL;YES;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_host_by_event_name;AVG_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_host_by_event_name;COUNT_STAR;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_host_by_event_name;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_host_by_event_name;HOST;1;NULL;YES;char;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;char(255);MUL;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_host_by_event_name;MAX_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_host_by_event_name;MIN_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_host_by_event_name;SUM_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_instance;AVG_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_instance;COUNT_STAR;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_instance;EVENT_NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);MUL;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_instance;MAX_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_instance;MIN_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_instance;OBJECT_INSTANCE_BEGIN;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_instance;SUM_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_thread_by_event_name;AVG_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_thread_by_event_name;COUNT_STAR;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_thread_by_event_name;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_thread_by_event_name;MAX_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_thread_by_event_name;MIN_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_thread_by_event_name;SUM_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_thread_by_event_name;THREAD_ID;1;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_user_by_event_name;AVG_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_user_by_event_name;COUNT_STAR;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_user_by_event_name;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_user_by_event_name;MAX_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_user_by_event_name;MIN_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_user_by_event_name;SUM_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_user_by_event_name;USER;1;NULL;YES;char;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_bin;char(32);MUL;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;AVG_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;COUNT_STAR;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;EVENT_NAME;3;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;HOST;2;NULL;YES;char;255;255;NULL;NULL;NULL;ascii;ascii_general_ci;char(255);;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;MAX_TIMER_WAIT;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;MIN_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;SUM_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_by_account_by_event_name;USER;1;NULL;YES;char;32;128;NULL;NULL;NULL;utf8mb4;utf8mb4_bin;char(32);MUL;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_global_by_event_name;AVG_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_global_by_event_name;COUNT_STAR;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_global_by_event_name;EVENT_NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);PRI;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_global_by_event_name;MAX_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_global_by_event_name;MIN_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;events_waits_summary_global_by_event_name;SUM_TIMER_WAIT;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_instances;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);MUL;;select,insert,update,references;;;NULL
def;performance_schema;file_instances;FILE_NAME;1;NULL;NO;varchar;512;2048;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(512);PRI;;select,insert,update,references;;;NULL
def;performance_schema;file_instances;OPEN_COUNT;3;NULL;NO;int;NULL;NULL;10;0;NULL;NULL;NULL;"int unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;AVG_TIMER_MISC;22;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;AVG_TIMER_READ;10;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;AVG_TIMER_WAIT;5;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;AVG_TIMER_WRITE;16;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;COUNT_MISC;19;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;COUNT_READ;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;COUNT_STAR;2;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;COUNT_WRITE;13;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;EVENT_NAME;1;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);PRI;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MAX_TIMER_MISC;23;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MAX_TIMER_READ;11;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MAX_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MAX_TIMER_WRITE;17;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MIN_TIMER_MISC;21;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MIN_TIMER_READ;9;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MIN_TIMER_WAIT;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;MIN_TIMER_WRITE;15;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;SUM_NUMBER_OF_BYTES_READ;12;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;SUM_NUMBER_OF_BYTES_WRITE;18;NULL;NO;bigint;NULL;NULL;19;0;NULL;NULL;NULL;bigint;;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;SUM_TIMER_MISC;20;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;SUM_TIMER_READ;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;SUM_TIMER_WAIT;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_event_name;SUM_TIMER_WRITE;14;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;AVG_TIMER_MISC;24;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;AVG_TIMER_READ;12;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;AVG_TIMER_WAIT;7;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;AVG_TIMER_WRITE;18;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;COUNT_MISC;21;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;COUNT_READ;9;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;COUNT_STAR;4;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;COUNT_WRITE;15;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;EVENT_NAME;2;NULL;NO;varchar;128;512;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(128);MUL;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;FILE_NAME;1;NULL;NO;varchar;512;2048;NULL;NULL;NULL;utf8mb4;utf8mb4_0900_ai_ci;varchar(512);MUL;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MAX_TIMER_MISC;25;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MAX_TIMER_READ;13;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MAX_TIMER_WAIT;8;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MAX_TIMER_WRITE;19;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MIN_TIMER_MISC;23;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MIN_TIMER_READ;11;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MIN_TIMER_WAIT;6;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;MIN_TIMER_WRITE;17;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";;;select,insert,update,references;;;NULL
def;performance_schema;file_summary_by_instance;OBJECT_INSTANCE_BEGIN;3;NULL;NO;bigint;NULL;NULL;20;0;NULL;NULL;NULL;"bigint unsigned";PRI;;select,insert,update,references;;;NULL
